Date,Species,Concentration,Uncertainty,Uncertainty_Ratio
2004-09-27,Calcium,0.02170,0.01077,0.49631
2004-09-30,Calcium,0.01810,0.01065,0.58840
2004-10-03,Calcium,0.01940,0.01069,0.55103
2004-10-06,Calcium,0.04960,0.01234,0.24879
2004-10-09,Calcium,0.05130,0.01246,0.24288
2004-10-12,Calcium,0.03575,0.14300,4.00000
2004-10-15,Calcium,0.02040,0.01072,0.52549
2004-10-21,Calcium,0.02590,0.01094,0.42239
2004-10-24,Calcium,0.01690,0.01061,0.62781
2004-10-27,Calcium,0.03100,0.01118,0.36065
2004-10-30,Calcium,0.03575,0.14300,4.00000
2004-11-02,Calcium,0.01760,0.01063,0.60398
2004-11-08,Calcium,0.03670,0.01149,0.31308
2004-11-11,Calcium,0.02950,0.01110,0.37627
2004-11-14,Calcium,0.01140,0.01048,0.91930
2004-11-17,Calcium,0.07080,0.01410,0.19915
2004-11-20,Calcium,0.02190,0.01078,0.49224
2004-11-23,Calcium,0.02690,0.01098,0.40818
2004-11-26,Calcium,0.01790,0.01064,0.59441
2004-12-02,Calcium,0.03370,0.01132,0.33591
2004-12-05,Calcium,0.04220,0.01183,0.28033
2004-12-08,Calcium,0.01470,0.01055,0.71769
2004-12-11,Calcium,0.01310,0.01051,0.80229
2004-12-14,Calcium,0.01490,0.01056,0.70872
2004-12-20,Calcium,0.02190,0.01078,0.49224
2004-12-29,Calcium,0.11300,0.01844,0.16319
2005-01-01,Calcium,0.06690,0.01375,0.20553
2005-01-04,Calcium,0.04260,0.01185,0.27817
2005-01-10,Calcium,0.02560,0.01092,0.42656
2005-01-13,Calcium,0.03590,0.01144,0.31866
2005-01-16,Calcium,0.04360,0.01192,0.27339
2005-01-19,Calcium,0.04760,0.01219,0.25609
2005-01-22,Calcium,0.02090,0.01074,0.51388
2005-01-25,Calcium,0.07320,0.01432,0.19563
2005-01-28,Calcium,0.02270,0.01081,0.47621
2005-02-03,Calcium,0.05670,0.01288,0.22716
2005-02-06,Calcium,0.03390,0.01133,0.33422
2005-02-09,Calcium,0.06860,0.01390,0.20262
2005-02-12,Calcium,0.02240,0.01079,0.48170
2005-02-15,Calcium,0.04740,0.01218,0.25696
2005-02-21,Calcium,0.03110,0.01118,0.35949
2005-02-24,Calcium,0.01870,0.01067,0.57059
2005-02-27,Calcium,0.01280,0.01051,0.82109
2005-03-02,Calcium,0.01970,0.01070,0.54315
2005-03-05,Calcium,0.03120,0.01119,0.35865
2005-03-08,Calcium,0.05220,0.01253,0.24004
2005-03-11,Calcium,0.03160,0.01121,0.35475
2005-03-17,Calcium,0.05340,0.01262,0.23633
2005-03-20,Calcium,0.01960,0.01070,0.54592
2005-03-23,Calcium,0.00794,0.01042,1.31234
2005-03-26,Calcium,0.01740,0.01063,0.61092
2005-03-29,Calcium,0.01250,0.01050,0.84000
2005-04-04,Calcium,0.03330,0.01130,0.33934
2005-04-07,Calcium,0.08740,0.01570,0.17963
2005-04-10,Calcium,0.05130,0.01246,0.24288
2005-04-13,Calcium,0.03850,0.01159,0.30104
2005-04-16,Calcium,0.02370,0.01085,0.45781
2005-04-19,Calcium,0.10600,0.01767,0.16670
2005-04-22,Calcium,0.01360,0.01052,0.77353
2005-04-28,Calcium,0.03575,0.14300,4.00000
2005-05-01,Calcium,0.01730,0.01062,0.61387
2005-05-04,Calcium,0.03400,0.01133,0.33324
2005-05-07,Calcium,0.02740,0.01100,0.40146
2005-05-10,Calcium,0.04110,0.01175,0.28589
2005-05-16,Calcium,0.03880,0.01161,0.29923
2005-05-19,Calcium,0.03310,0.01129,0.34109
2005-05-22,Calcium,0.13100,0.02050,0.15649
2005-05-25,Calcium,0.00840,0.01042,1.24048
2005-05-28,Calcium,0.03820,0.01157,0.30288
2005-06-03,Calcium,0.00380,0.00633,1.66579
2005-06-09,Calcium,0.06680,0.01374,0.20569
2005-06-12,Calcium,0.04860,0.01227,0.25247
2005-06-15,Calcium,0.07620,0.01460,0.19160
2005-06-18,Calcium,0.01790,0.01064,0.59441
2005-06-21,Calcium,0.04880,0.01228,0.25164
2005-06-27,Calcium,0.01670,0.01061,0.63533
2005-06-30,Calcium,0.01810,0.01065,0.58840
2005-07-03,Calcium,0.00380,0.00633,1.66579
2005-07-06,Calcium,0.05380,0.01265,0.23513
2005-07-09,Calcium,0.04880,0.01228,0.25164
2005-07-12,Calcium,0.07580,0.01456,0.19208
2005-07-15,Calcium,0.03575,0.14300,4.00000
2005-07-21,Calcium,0.07350,0.01435,0.19524
2005-07-24,Calcium,0.03730,0.01152,0.30885
2005-07-27,Calcium,0.07790,0.01476,0.18947
2005-07-30,Calcium,0.02060,0.01073,0.52087
2005-08-02,Calcium,0.05990,0.01314,0.21937
2005-08-08,Calcium,0.05820,0.01300,0.22337
2005-08-11,Calcium,0.05410,0.01268,0.23438
2005-08-14,Calcium,0.04830,0.01224,0.25342
2005-08-17,Calcium,0.02530,0.01091,0.43123
2005-08-20,Calcium,0.03500,0.01139,0.32543
2005-08-23,Calcium,0.09510,0.01650,0.17350
2005-08-26,Calcium,0.06980,0.01401,0.20072
2005-09-01,Calcium,0.02680,0.01098,0.40970
2005-09-04,Calcium,0.02110,0.01075,0.50948
2005-09-07,Calcium,0.04760,0.01219,0.25609
2005-09-10,Calcium,0.03770,0.01155,0.30637
2005-09-13,Calcium,0.19400,0.02817,0.14521
2005-09-19,Calcium,0.05050,0.01240,0.24554
2005-09-22,Calcium,0.13200,0.02061,0.15614
2005-09-25,Calcium,0.03070,0.01116,0.36352
2005-09-28,Calcium,0.02620,0.01095,0.41794
2005-10-01,Calcium,0.02850,0.01105,0.38772
2005-10-04,Calcium,0.01380,0.01053,0.76304
2005-10-07,Calcium,0.01480,0.01055,0.71284
2005-10-13,Calcium,0.00380,0.00633,1.66579
2005-10-16,Calcium,0.01570,0.01058,0.67389
2005-10-19,Calcium,0.09330,0.01631,0.17481
2005-10-22,Calcium,0.00839,0.01042,1.24195
2005-10-25,Calcium,0.01930,0.01069,0.55389
2005-10-31,Calcium,0.07290,0.01429,0.19602
2005-11-03,Calcium,0.06460,0.01354,0.20960
2005-11-06,Calcium,0.05720,0.01292,0.22587
2005-11-09,Calcium,0.03740,0.01153,0.30829
2005-11-12,Calcium,0.05940,0.01310,0.22054
2005-11-15,Calcium,0.02550,0.01092,0.42824
2005-11-21,Calcium,0.06260,0.01337,0.21358
2005-11-27,Calcium,0.01590,0.01058,0.66541
2005-11-30,Calcium,0.02840,0.01105,0.38908
2005-12-03,Calcium,0.01360,0.01052,0.77353
2005-12-06,Calcium,0.03260,0.01126,0.34540
2005-12-09,Calcium,0.01220,0.01049,0.85984
2005-12-15,Calcium,0.05370,0.01265,0.23557
2005-12-18,Calcium,0.05560,0.01280,0.23022
2005-12-21,Calcium,0.05630,0.01285,0.22824
2005-12-24,Calcium,0.13600,0.02108,0.15500
2005-12-28,Calcium,0.05970,0.01313,0.21993
2006-01-02,Calcium,0.03140,0.01120,0.35669
2006-01-05,Calcium,0.02500,0.01090,0.43600
2006-01-08,Calcium,0.03700,0.01150,0.31081
2006-01-11,Calcium,0.05330,0.01262,0.23677
2006-01-17,Calcium,0.03260,0.01126,0.34540
2006-01-23,Calcium,0.01690,0.01061,0.62781
2006-01-26,Calcium,0.02330,0.01083,0.46481
2006-01-29,Calcium,0.06300,0.01341,0.21286
2006-02-01,Calcium,0.01960,0.01070,0.54592
2006-02-04,Calcium,0.00380,0.00633,1.66579
2006-02-07,Calcium,0.02160,0.01077,0.49861
2006-02-10,Calcium,0.04490,0.01201,0.26748
2006-02-16,Calcium,0.03575,0.14300,4.00000
2006-02-19,Calcium,0.02340,0.01083,0.46282
2006-02-22,Calcium,0.04500,0.01201,0.26689
2006-02-25,Calcium,0.05130,0.01246,0.24288
2006-02-28,Calcium,0.03450,0.01136,0.32928
2006-03-06,Calcium,0.04140,0.01177,0.28430
2006-03-09,Calcium,0.03410,0.01134,0.33255
2006-03-12,Calcium,0.04500,0.01201,0.26689
2006-03-15,Calcium,0.03630,0.01146,0.31570
2006-03-18,Calcium,0.02280,0.01081,0.47412
2006-03-21,Calcium,0.04360,0.01192,0.27339
2006-03-24,Calcium,0.02230,0.01079,0.48386
2006-03-30,Calcium,0.08010,0.01498,0.18702
2006-04-02,Calcium,0.16900,0.02506,0.14828
2006-04-05,Calcium,0.01090,0.01047,0.96055
2006-04-08,Calcium,0.02780,0.01102,0.39640
2006-04-11,Calcium,0.05870,0.01305,0.22232
2006-04-17,Calcium,0.04270,0.01186,0.27775
2006-04-20,Calcium,0.12700,0.02003,0.15772
2006-04-23,Calcium,0.02000,0.01071,0.53550
2006-04-26,Calcium,0.03575,0.14300,4.00000
2006-04-29,Calcium,0.02230,0.01079,0.48386
2006-05-02,Calcium,0.10900,0.01800,0.16514
2006-05-05,Calcium,0.09460,0.01645,0.17389
2006-05-11,Calcium,0.02470,0.01089,0.44089
2006-05-14,Calcium,0.03575,0.14300,4.00000
2006-05-17,Calcium,0.03050,0.01115,0.36557
2006-05-20,Calcium,0.03950,0.01165,0.29494
2006-05-23,Calcium,0.03860,0.01160,0.30052
2006-05-29,Calcium,0.07250,0.01425,0.19655
2006-06-01,Calcium,0.10200,0.01723,0.16892
2006-06-04,Calcium,0.07200,0.01421,0.19736
2006-06-07,Calcium,0.01470,0.01055,0.71769
2006-06-10,Calcium,0.01880,0.01067,0.56755
2006-06-13,Calcium,0.06350,0.01345,0.21181
2006-06-16,Calcium,0.03850,0.01159,0.30104
2006-06-22,Calcium,0.06760,0.01381,0.20429
2006-06-25,Calcium,0.00380,0.00633,1.66579
2006-06-28,Calcium,0.02600,0.01094,0.42077
2006-07-01,Calcium,0.03700,0.01150,0.31081
2006-07-04,Calcium,0.00380,0.00633,1.66579
2006-07-10,Calcium,0.02690,0.01098,0.40818
2006-07-13,Calcium,0.03940,0.01165,0.29569
2006-07-16,Calcium,0.01480,0.01055,0.71284
2006-07-19,Calcium,0.01700,0.01061,0.62412
2006-07-22,Calcium,0.02910,0.01108,0.38076
2006-07-25,Calcium,0.01760,0.01063,0.60398
2006-07-28,Calcium,0.13200,0.02061,0.15614
2006-08-03,Calcium,0.12600,0.01992,0.15810
2006-08-06,Calcium,0.01300,0.01051,0.80846
2006-08-09,Calcium,0.01520,0.01056,0.69474
2006-08-12,Calcium,0.01870,0.01067,0.57059
2006-08-15,Calcium,0.02420,0.01087,0.44917
2006-08-21,Calcium,0.02750,0.01101,0.40036
2006-08-24,Calcium,0.04000,0.01169,0.29225
2006-08-27,Calcium,0.03870,0.01161,0.30000
2006-08-30,Calcium,0.00380,0.00633,1.66579
2006-09-02,Calcium,0.01910,0.01068,0.55916
2006-09-05,Calcium,0.03575,0.14300,4.00000
2006-09-08,Calcium,0.05560,0.01280,0.23022
2006-09-14,Calcium,0.03080,0.01117,0.36266
2006-09-17,Calcium,0.02890,0.01107,0.38304
2006-09-20,Calcium,0.02010,0.01071,0.53284
2006-09-23,Calcium,0.01310,0.01051,0.80229
2006-09-26,Calcium,0.04070,0.01173,0.28821
2006-10-02,Calcium,0.02020,0.01072,0.53069
2006-10-05,Calcium,0.00380,0.00633,1.66579
2006-10-08,Calcium,0.01760,0.01063,0.60398
2006-10-11,Calcium,0.00380,0.00633,1.66579
2006-10-14,Calcium,0.04750,0.01219,0.25663
2006-10-17,Calcium,0.00380,0.00633,1.66579
2006-10-20,Calcium,0.01820,0.01065,0.58516
2006-10-26,Calcium,0.01700,0.01061,0.62412
2006-10-29,Calcium,0.03010,0.01113,0.36977
2006-11-01,Calcium,0.04050,0.01172,0.28938
2006-11-04,Calcium,0.02960,0.01111,0.37534
2006-11-07,Calcium,0.01970,0.01070,0.54315
2006-11-10,Calcium,0.05350,0.01263,0.23607
2006-11-16,Calcium,0.01540,0.01057,0.68636
2006-11-19,Calcium,0.02800,0.01103,0.39393
2006-11-25,Calcium,0.05890,0.01306,0.22173
2006-11-28,Calcium,0.06750,0.01380,0.20444
2006-12-04,Calcium,0.02950,0.01110,0.37627
2006-12-07,Calcium,0.04690,0.01214,0.25885
2006-12-10,Calcium,0.03170,0.01121,0.35363
2006-12-13,Calcium,0.04710,0.01216,0.25817
2006-12-16,Calcium,0.03280,0.01127,0.34360
2006-12-19,Calcium,0.02090,0.01074,0.51388
2006-12-22,Calcium,0.03575,0.14300,4.00000
2006-12-25,Calcium,0.01070,0.01046,0.97757
2006-12-28,Calcium,0.03575,0.14300,4.00000
2006-12-31,Calcium,0.01240,0.01050,0.84677
2007-01-03,Calcium,0.05340,0.01262,0.23633
2007-01-06,Calcium,0.01480,0.01055,0.71284
2007-01-09,Calcium,0.01080,0.01046,0.96852
2007-01-12,Calcium,0.03575,0.14300,4.00000
2007-01-18,Calcium,0.04250,0.01185,0.27882
2007-01-21,Calcium,0.02390,0.01085,0.45397
2007-01-24,Calcium,0.01720,0.01062,0.61744
2007-01-27,Calcium,0.02450,0.01088,0.44408
2007-01-30,Calcium,0.03080,0.01117,0.36266
2007-02-05,Calcium,0.02450,0.01088,0.44408
2007-02-08,Calcium,0.02540,0.01092,0.42992
2007-02-11,Calcium,0.03570,0.01143,0.32017
2007-02-14,Calcium,0.03575,0.14300,4.00000
2007-02-17,Calcium,0.03310,0.01129,0.34109
2007-02-23,Calcium,0.02430,0.01087,0.44733
2007-03-01,Calcium,0.02960,0.01111,0.37534
2007-03-04,Calcium,0.00781,0.01042,1.33419
2007-03-07,Calcium,0.02110,0.01075,0.50948
2007-03-10,Calcium,0.04950,0.01233,0.24909
2007-03-13,Calcium,0.07150,0.01416,0.19804
2007-03-19,Calcium,0.04790,0.01221,0.25491
2007-03-22,Calcium,0.05830,0.01301,0.22316
2007-03-25,Calcium,0.01830,0.01065,0.58197
2007-03-28,Calcium,0.01920,0.01068,0.55625
2007-03-31,Calcium,0.03120,0.01119,0.35865
2007-04-03,Calcium,0.02530,0.01091,0.43123
2007-04-06,Calcium,0.00817,0.01042,1.27540
2007-04-12,Calcium,0.01070,0.01046,0.97757
2007-04-15,Calcium,0.00380,0.00633,1.66579
2007-04-18,Calcium,0.00380,0.00633,1.66579
2007-04-21,Calcium,0.03575,0.14300,4.00000
2007-04-24,Calcium,0.03575,0.14300,4.00000
2007-04-30,Calcium,0.05710,0.01292,0.22627
2007-05-03,Calcium,0.03000,0.01113,0.37100
2007-05-06,Calcium,0.03575,0.14300,4.00000
2007-05-09,Calcium,0.01370,0.01053,0.76861
2007-05-12,Calcium,0.02390,0.01085,0.45397
2007-05-15,Calcium,0.06230,0.01335,0.21429
2007-05-18,Calcium,0.02490,0.01089,0.43735
2007-05-24,Calcium,0.03610,0.01145,0.31717
2007-05-27,Calcium,0.04820,0.01224,0.25394
2007-05-30,Calcium,0.06590,0.01366,0.20728
2007-06-02,Calcium,0.06390,0.01348,0.21095
2007-06-05,Calcium,0.03490,0.01138,0.32607
2007-06-11,Calcium,0.02380,0.01085,0.45588
2007-06-14,Calcium,0.00805,0.01042,1.29441
2007-06-17,Calcium,0.02640,0.01096,0.41515
2007-06-20,Calcium,0.06810,0.01385,0.20338
2007-06-23,Calcium,0.02860,0.01106,0.38671
2007-06-26,Calcium,0.03980,0.01167,0.29322
2007-06-29,Calcium,0.02900,0.01108,0.38207
2007-07-05,Calcium,0.03080,0.01117,0.36266
2000-12-14,Chlorine,0.00264,0.01054,3.99242
2000-12-20,Chlorine,0.03990,0.06241,1.56416
2000-12-26,Chlorine,0.02190,0.06225,2.84247
2001-01-01,Chlorine,0.00750,0.01250,1.66667
2001-01-07,Chlorine,0.00264,0.01054,3.99242
2001-01-13,Chlorine,0.42300,0.08442,0.19957
2001-01-19,Chlorine,0.11800,0.06418,0.54390
2001-01-25,Chlorine,0.00750,0.01250,1.66667
2001-01-31,Chlorine,0.00750,0.01250,1.66667
2001-02-03,Chlorine,0.00750,0.01250,1.66667
2001-02-06,Chlorine,0.01850,0.06223,3.36378
2001-02-09,Chlorine,0.04540,0.06248,1.37621
2001-02-13,Chlorine,0.00264,0.01054,3.99242
2001-02-15,Chlorine,0.00750,0.01250,1.66667
2001-02-18,Chlorine,0.00750,0.01250,1.66667
2001-02-21,Chlorine,0.00750,0.01250,1.66667
2001-02-24,Chlorine,0.00750,0.01250,1.66667
2001-02-27,Chlorine,0.00750,0.01250,1.66667
2001-03-02,Chlorine,0.02400,0.06226,2.59417
2001-03-06,Chlorine,0.00750,0.01250,1.66667
2001-03-08,Chlorine,0.00750,0.01250,1.66667
2001-03-11,Chlorine,0.03950,0.06240,1.57975
2001-03-14,Chlorine,0.00750,0.01250,1.66667
2001-03-17,Chlorine,0.00750,0.01250,1.66667
2001-03-20,Chlorine,0.00750,0.01250,1.66667
2001-03-23,Chlorine,0.00264,0.01054,3.99242
2001-03-26,Chlorine,0.00750,0.01250,1.66667
2001-03-29,Chlorine,0.03320,0.06234,1.87771
2001-04-01,Chlorine,0.00750,0.01250,1.66667
2001-04-04,Chlorine,0.00750,0.01250,1.66667
2001-04-07,Chlorine,0.18200,0.06685,0.36731
2001-04-10,Chlorine,0.00750,0.01250,1.66667
2001-04-13,Chlorine,0.00750,0.01250,1.66667
2001-04-16,Chlorine,0.00264,0.01054,3.99242
2001-04-19,Chlorine,0.00750,0.01250,1.66667
2001-04-22,Chlorine,0.00750,0.01250,1.66667
2001-04-25,Chlorine,0.00750,0.01250,1.66667
2001-04-28,Chlorine,0.00750,0.01250,1.66667
2001-05-01,Chlorine,0.00750,0.01250,1.66667
2001-05-07,Chlorine,0.00264,0.01054,3.99242
2001-05-10,Chlorine,0.00750,0.01250,1.66667
2001-05-13,Chlorine,0.00750,0.01250,1.66667
2001-05-16,Chlorine,0.00750,0.01250,1.66667
2001-05-19,Chlorine,0.00750,0.01250,1.66667
2001-05-22,Chlorine,0.00750,0.01250,1.66667
2001-05-25,Chlorine,0.00750,0.01250,1.66667
2001-05-31,Chlorine,0.00750,0.01250,1.66667
2001-06-03,Chlorine,0.00750,0.01250,1.66667
2001-06-06,Chlorine,0.00750,0.01250,1.66667
2001-06-09,Chlorine,0.00750,0.01250,1.66667
2001-06-12,Chlorine,0.00750,0.01250,1.66667
2001-06-18,Chlorine,0.00750,0.01250,1.66667
2001-06-21,Chlorine,0.00264,0.01054,3.99242
2001-06-24,Chlorine,0.00750,0.01250,1.66667
2001-06-27,Chlorine,0.00750,0.01250,1.66667
2001-06-30,Chlorine,0.00750,0.01250,1.66667
2001-07-03,Chlorine,0.00750,0.01250,1.66667
2001-07-06,Chlorine,0.00750,0.01250,1.66667
2001-07-12,Chlorine,0.00750,0.01250,1.66667
2001-07-15,Chlorine,0.00750,0.01250,1.66667
2001-07-18,Chlorine,0.00750,0.01250,1.66667
2001-07-21,Chlorine,0.00750,0.01250,1.66667
2001-07-24,Chlorine,0.00750,0.01250,1.66667
2001-07-30,Chlorine,0.00750,0.01250,1.66667
2001-08-02,Chlorine,0.00750,0.01250,1.66667
2001-08-04,Chlorine,0.00750,0.01250,1.66667
2001-08-08,Chlorine,0.00750,0.01250,1.66667
2001-08-11,Chlorine,0.00750,0.01250,1.66667
2001-08-14,Chlorine,0.00750,0.01250,1.66667
2001-08-17,Chlorine,0.00750,0.01250,1.66667
2001-08-23,Chlorine,0.00750,0.01250,1.66667
2001-08-26,Chlorine,0.03670,0.06237,1.69946
2001-08-29,Chlorine,0.00750,0.01250,1.66667
2001-09-01,Chlorine,0.00750,0.01250,1.66667
2001-09-04,Chlorine,0.00264,0.01054,3.99242
2001-09-10,Chlorine,0.00750,0.01250,1.66667
2001-09-13,Chlorine,0.00750,0.01250,1.66667
2001-09-16,Chlorine,0.00750,0.01250,1.66667
2001-09-19,Chlorine,0.00750,0.01250,1.66667
2001-09-22,Chlorine,0.00750,0.01250,1.66667
2001-09-25,Chlorine,0.00750,0.01250,1.66667
2001-09-28,Chlorine,0.00750,0.01250,1.66667
2001-10-04,Chlorine,0.00750,0.01250,1.66667
2001-10-07,Chlorine,0.00750,0.01250,1.66667
2001-10-10,Chlorine,0.00750,0.01250,1.66667
2001-10-13,Chlorine,0.00750,0.01250,1.66667
2001-10-16,Chlorine,0.00264,0.01054,3.99242
2001-10-20,Chlorine,0.00750,0.01250,1.66667
2001-10-25,Chlorine,0.00750,0.01250,1.66667
2001-10-28,Chlorine,0.00750,0.01250,1.66667
2001-10-31,Chlorine,0.04320,0.06245,1.44560
2001-11-03,Chlorine,0.00750,0.01250,1.66667
2001-11-06,Chlorine,0.00750,0.01250,1.66667
2001-11-09,Chlorine,0.00750,0.01250,1.66667
2001-11-15,Chlorine,0.03920,0.06240,1.59184
2001-11-18,Chlorine,0.12400,0.06439,0.51927
2001-11-21,Chlorine,0.00750,0.01250,1.66667
2001-11-24,Chlorine,0.00264,0.01054,3.99242
2001-11-27,Chlorine,0.17100,0.06632,0.38784
2001-12-03,Chlorine,0.02710,0.06228,2.29815
2001-12-06,Chlorine,0.00750,0.01250,1.66667
2001-12-09,Chlorine,0.00750,0.01250,1.66667
2001-12-12,Chlorine,0.02370,0.06226,2.62700
2001-12-15,Chlorine,0.00750,0.01250,1.66667
2001-12-27,Chlorine,0.00750,0.01250,1.66667
2001-12-30,Chlorine,0.00750,0.01250,1.66667
2002-01-02,Chlorine,0.00750,0.01250,1.66667
2002-01-05,Chlorine,0.01800,0.06222,3.45667
2002-01-08,Chlorine,0.00264,0.01054,3.99242
2002-01-09,Chlorine,0.26882,0.05292,0.19686
2002-01-11,Chlorine,0.07770,0.06305,0.81145
2002-01-12,Chlorine,0.05940,0.06270,1.05556
2002-01-13,Chlorine,0.01865,0.06223,3.33673
2002-01-14,Chlorine,0.05932,0.03733,0.62930
2002-01-15,Chlorine,0.12600,0.06446,0.51159
2002-01-16,Chlorine,0.01920,0.06223,3.24115
2002-01-17,Chlorine,0.00892,0.03638,4.07848
2002-01-20,Chlorine,0.04630,0.06249,1.34968
2002-01-23,Chlorine,0.03630,0.06237,1.71818
2002-01-26,Chlorine,0.03620,0.06237,1.72293
2002-01-29,Chlorine,0.00750,0.01250,1.66667
2002-02-01,Chlorine,0.00750,0.01250,1.66667
2002-02-02,Chlorine,0.00750,0.01250,1.66667
2002-02-03,Chlorine,0.00750,0.01250,1.66667
2002-02-04,Chlorine,0.00750,0.01250,1.66667
2002-02-05,Chlorine,0.00750,0.01250,1.66667
2002-02-06,Chlorine,0.01600,0.06221,3.88812
2002-02-07,Chlorine,0.01372,0.03640,2.65306
2002-02-08,Chlorine,0.06600,0.06281,0.95167
2002-02-09,Chlorine,0.03490,0.06235,1.78653
2002-02-10,Chlorine,0.05020,0.06254,1.24582
2002-02-11,Chlorine,0.00750,0.01250,1.66667
2002-02-12,Chlorine,0.00264,0.01054,3.99242
2002-02-13,Chlorine,0.00750,0.01250,1.66667
2002-02-14,Chlorine,0.00750,0.01250,1.66667
2002-02-15,Chlorine,0.02650,0.06228,2.35019
2002-02-16,Chlorine,0.02910,0.06230,2.14089
2002-02-17,Chlorine,0.00750,0.01250,1.66667
2002-02-18,Chlorine,0.00750,0.01250,1.66667
2002-02-19,Chlorine,0.00750,0.01250,1.66667
2002-02-20,Chlorine,0.02550,0.06227,2.44196
2002-02-21,Chlorine,0.00750,0.01250,1.66667
2002-02-22,Chlorine,0.00750,0.01250,1.66667
2002-02-23,Chlorine,0.00750,0.01250,1.66667
2002-02-24,Chlorine,0.00750,0.01250,1.66667
2002-02-25,Chlorine,0.07790,0.06306,0.80950
2002-02-26,Chlorine,0.01550,0.06221,4.01355
2002-02-27,Chlorine,0.00750,0.01250,1.66667
2002-02-28,Chlorine,3.20000,0.43645,0.13639
2002-03-01,Chlorine,0.00750,0.01250,1.66667
2002-03-02,Chlorine,0.00750,0.01250,1.66667
2002-03-03,Chlorine,0.00750,0.01250,1.66667
2002-03-15,Chlorine,0.00750,0.01250,1.66667
2002-03-21,Chlorine,0.00750,0.01250,1.66667
2002-03-24,Chlorine,0.00750,0.01250,1.66667
2002-03-27,Chlorine,0.00750,0.01250,1.66667
2002-03-30,Chlorine,0.00750,0.01250,1.66667
2002-04-02,Chlorine,0.00750,0.01250,1.66667
2002-04-08,Chlorine,0.02660,0.06228,2.34135
2002-04-11,Chlorine,0.01780,0.06222,3.49551
2002-04-14,Chlorine,0.05490,0.06262,1.14062
2002-04-17,Chlorine,0.00750,0.01250,1.66667
2002-04-23,Chlorine,0.00750,0.01250,1.66667
2002-04-26,Chlorine,0.00750,0.01250,1.66667
2002-05-02,Chlorine,0.00750,0.01250,1.66667
2002-05-08,Chlorine,0.00750,0.01250,1.66667
2002-05-11,Chlorine,0.00750,0.01250,1.66667
2002-05-20,Chlorine,0.00750,0.01250,1.66667
2002-05-23,Chlorine,0.00750,0.01250,1.66667
2002-05-26,Chlorine,0.00750,0.01250,1.66667
2002-06-01,Chlorine,0.00750,0.01250,1.66667
2002-06-04,Chlorine,0.00750,0.01250,1.66667
2002-06-07,Chlorine,0.00750,0.01250,1.66667
2002-06-13,Chlorine,0.00750,0.01250,1.66667
2002-06-16,Chlorine,0.00750,0.01250,1.66667
2002-06-19,Chlorine,0.00750,0.01250,1.66667
2002-06-22,Chlorine,0.00750,0.01250,1.66667
2002-07-01,Chlorine,0.00750,0.01250,1.66667
2002-07-02,Chlorine,0.00750,0.01250,1.66667
2002-07-03,Chlorine,0.00750,0.01250,1.66667
2002-07-04,Chlorine,0.00750,0.01250,1.66667
2002-07-05,Chlorine,0.00750,0.01250,1.66667
2002-07-06,Chlorine,0.00750,0.01250,1.66667
2002-07-07,Chlorine,0.03350,0.06234,1.86090
2002-07-08,Chlorine,0.00750,0.01250,1.66667
2002-07-09,Chlorine,0.00750,0.01250,1.66667
2002-07-10,Chlorine,0.00750,0.01250,1.66667
2002-07-11,Chlorine,0.00750,0.01250,1.66667
2002-07-12,Chlorine,0.00750,0.01250,1.66667
2002-07-13,Chlorine,0.00750,0.01250,1.66667
2002-07-14,Chlorine,0.00750,0.01250,1.66667
2002-07-15,Chlorine,0.00750,0.01250,1.66667
2002-07-16,Chlorine,0.00750,0.01250,1.66667
2002-07-17,Chlorine,0.00750,0.01250,1.66667
2002-07-18,Chlorine,0.00750,0.01250,1.66667
2002-07-19,Chlorine,0.00750,0.01250,1.66667
2002-07-20,Chlorine,0.00750,0.01250,1.66667
2002-07-21,Chlorine,0.00750,0.01250,1.66667
2002-07-22,Chlorine,0.00750,0.01250,1.66667
2002-07-23,Chlorine,0.00750,0.01250,1.66667
2002-07-24,Chlorine,0.00750,0.01250,1.66667
2002-07-25,Chlorine,0.00750,0.01250,1.66667
2002-07-26,Chlorine,0.00750,0.01250,1.66667
2002-07-27,Chlorine,0.00750,0.01250,1.66667
2002-07-28,Chlorine,0.00750,0.01250,1.66667
2002-07-29,Chlorine,0.00750,0.01250,1.66667
2002-07-30,Chlorine,0.00750,0.01250,1.66667
2002-07-31,Chlorine,0.00750,0.01250,1.66667
2002-08-18,Chlorine,0.00750,0.01250,1.66667
2002-08-21,Chlorine,0.00750,0.01250,1.66667
2002-08-24,Chlorine,0.00750,0.01250,1.66667
2002-08-27,Chlorine,0.00750,0.01250,1.66667
2002-09-02,Chlorine,0.00750,0.01250,1.66667
2002-09-05,Chlorine,0.00750,0.01250,1.66667
2002-09-08,Chlorine,0.00750,0.01250,1.66667
2002-09-11,Chlorine,0.00750,0.01250,1.66667
2002-09-14,Chlorine,0.00750,0.01250,1.66667
2002-09-17,Chlorine,0.00750,0.01250,1.66667
2002-09-20,Chlorine,0.00750,0.01250,1.66667
2002-09-26,Chlorine,0.00750,0.01250,1.66667
2002-09-29,Chlorine,0.00750,0.01250,1.66667
2002-10-02,Chlorine,0.00750,0.01250,1.66667
2002-10-05,Chlorine,0.00750,0.01250,1.66667
2002-10-08,Chlorine,0.00750,0.01250,1.66667
2002-10-14,Chlorine,0.00750,0.01250,1.66667
